CNPJ_FUNDO,nomeAbreviado,kpi,annualized_return,retorno_1_ano,annualized_sharpe,classe,txa_adm_%aa,patrimonio,idade,retorno_3_anos,retorno_5_anos,retorno_10_anos
07.195.440/0001-90,E2M INTRUST FIA,8.1,0.1629183331181047,0.1392921649777594,0.693964774630035,Fundo de Ações,0.0,51167074.52,9.0,1.6405685078568544,2.6469574056543665,0.0
10.322.668/0001-09,FI CAIXA FIDELIDADE II RF CP LP,8.1,0.0859372945127056,0.0340411995934064,29.553055887533148,Fundo de Renda Fixa,0.05,1012570800.0,12.0,0.1442078342121171,0.3865260918527387,1.358787284239884
09.181.287/0001-78,FI CAIXA FIDELIDADE RF LP,8.09,0.0844268853628229,0.025415567890717,35.388791357413965,Fundo de Renda Fixa,0.2,632530950.38,13.0,0.1333299718954563,0.3657944411640768,1.266348591677931
17.335.646/0001-22,INDIE FIC FIA,8.09,0.1872709726457264,0.2535504070920285,0.90963716570894,Fundo de Ações,1.34,1360201159.11,8.0,1.1030826704401897,2.128094458794003,0.0
03.336.760/0001-62,ITAÚ SL RF REF DI FIC FI,8.07,0.0978435322820841,0.0206555241327868,38.16708074312102,Fundo de Renda Fixa,0.2,150719733.15,21.0,0.1269249398850365,0.3527774372366712,1.222604512453514
06.092.123/0001-86,DAYCOVAL MULTIFUNDS FI EM QUOTAS DE FIM,8.06,0.1056179609147075,0.0614531780474045,4.743975118153781,Fundo Multimercado,0.6,67096355.03,17.0,0.196445959959455,0.4938813648219373,1.515470938916673
00.598.452/0001-17,MB MASTER REF DI LP FI FINANCEIRO,8.01,0.1030375329867666,0.0260600096173846,8.91947667584858,0,0.3,35013422.49,9.0,0.1538837949672222,0.3976446308755439,1.3104781257956564
22.232.927/0001-90,TARPON GT FIC FIA,8.01,0.2897663420183119,0.4012422429332709,1.4397971493849313,Fundo de Ações,2.0,585924624.36,6.0,1.8842809946757155,3.3672509266273,0.0
13.176.277/0001-11,CLARITAS INFLAÇÃO INSTITUCIONAL FIM,7.99,0.1086306842443235,0.0493181373020856,3.1651925587127883,Fundo Multimercado,1.0,72287773.19,9.0,0.3358509400746263,0.6540174663911009,0.0
01.353.626/0001-44,AAA ALLOCATION FIC FIM,7.98,0.1151666304102129,0.0626558369731749,3.002521138023253,Fundo Multimercado,0.0,117664358.5,24.0,0.2399193834694348,0.5337428869806498,1.6698892162114518
13.396.703/0001-22,VINCI VALOREM FIM,7.98,0.0954414135675132,0.0503064094663561,3.2789695181527216,Fundo Multimercado,0.96,3051867397.66,9.0,0.2883924806937294,0.5662336400867334,0.0
04.894.403/0001-82,CA INDOSUEZ FMP-FGTS VALE DO RIO DOCE,7.97,0.2134389410380395,1.1195921277288914,0.537101649235347,Fundo de FGTS,0.55,52060167.77,19.0,1.573149502140132,6.550005059281176,2.171113076206404
09.577.447/0001-00,SANTANDER FIC FI SOBERANO RF REF DI,7.96,0.0839762512411696,0.0203678792693966,38.78651415243415,Fundo de Renda Fixa,0.2,4790906191.46,13.0,0.1270597819801244,0.3549179663312483,1.2324577196446382
09.501.881/0001-07,SICREDI FI RF SOBERANO ANS,7.95,0.0822729365660741,0.0196509706170895,40.23292453506728,Fundo de Renda Fixa,0.2,517074040.6,13.0,0.1257805203580992,0.3498067518887162,1.2102060483080814
11.351.449/0001-10,BB RF CURTO PRAZO CORPORATE ÁGIL FIC FI,7.94,0.0821286097102844,0.0217781975344162,40.34627741119362,Fundo de Renda Fixa,0.2,12513357772.77,11.0,0.1283610523060718,0.3545959989060605,1.2303208476723682
09.296.022/0001-15,MAPFRE FIA SMALL,7.93,0.20848471981437,0.5304799922789518,0.9777442788695612,Fundo de Ações,2.5,67205889.63,13.0,1.113460181994666,2.661626325963157,3.413104248973732
08.935.364/0001-75,SAFRA SOBERANO INSTITUCIONAL FIC FI RF SIMPLES,7.93,0.0866235934657031,0.0196176705004975,41.34979439476252,Fundo de Renda Fixa,0.15,1536828497.57,13.0,0.1231181003303367,0.3452951246003923,1.1974256043765767
09.075.440/0001-82,SANTANDER FI DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR-ANS RF,7.92,0.0846017684693863,0.0197617205033413,40.441010886919024,Fundo de Renda Fixa,0.0,482186580.52,13.0,0.1227560427238196,0.3442695493409866,1.196525087514949
09.488.688/0001-75,ITAÚ PRIVATE SOBERANO RF SIMPLES FIC FI,7.92,0.0839800589513894,0.0214791421233635,40.609666349778045,Fundo de Renda Fixa,0.2,314194794.58,12.0,0.1265850835699071,0.3507139121062461,1.2119683167867836
00.832.435/0001-00,ITAÚ INSTITUCIONAL RF REF DI FI,7.9,0.0999301858416109,0.0267516629764776,35.50665187617975,Fundo de Renda Fixa,0.18,1141627015.15,9.0,0.1333729980628715,0.3649810225827741,1.279319320419324
03.504.023/0001-21,BB TOP PRINCIPAL RF REF DI LP FI,7.89,0.1006508213698449,0.0230275146633729,39.56638674560342,Fundo de Renda Fixa,0.0,12284541317.34,5.0,0.1347729962138337,0.368739137662921,1.2726064065262412
05.892.566/0001-99,BTGP ACCESS BALANCEADO FIC FIM,7.88,0.1055371887342828,0.0707374732633501,2.876149450286129,Fundo Multimercado,0.35,274237131.66,17.0,0.244900866245983,0.5166297700168909,1.5140488677795894
09.093.883/0001-04,ITAÚ HIGH GRADE RF CP-FDO.DE INVEST.EM COTAS DE FDOS.DE INVESTIMENTO,7.88,0.0875545893772708,0.0282561730793342,34.874123877956194,Fundo de Renda Fixa,0.25,1045667849.19,12.0,0.1298310955185626,0.3630166684885441,1.2919134069510383
17.419.784/0001-90,VÉRTICE FOF MACRO MULTIMERCADO FIC FI,7.88,0.1017498738606454,0.0772465724575297,2.654352632595577,Fundo Multimercado,0.01,2251944531.69,8.0,0.2199183028556082,0.6802994045349957,0.0
11.061.230/0001-87,FI CAIXA TOPÁZIO CORPORATIVO RF REF DI LP,7.88,0.0804882177449658,0.0203986782724345,35.66891525928481,Fundo de Renda Fixa,0.1,5438540578.05,12.0,0.1295232551631497,0.3594312551026182,1.2513339872005051
09.591.381/0001-03,CSHG DI MAX PRIVATE FIC FI RF REF,7.86,0.083162753822469,0.0243732918795871,35.41916327584838,Fundo de Renda Fixa,0.2,4164179889.44,13.0,0.1269167701331111,0.3579843082534668,1.2557854607711012
22.632.237/0001-28,BB AÇÕES ESG GLOBAIS FIC FIA BDR NÍVEL I,7.85,0.1529254396674869,0.3153074866196936,0.9378471432638712,Fundo de Ações,1.0,1026126001.08,5.0,1.0276150875360588,1.979204002016964,0.0
14.438.229/0001-17,CHARLES RIVER FIA,7.85,0.2503072403720712,0.369418962954388,1.322455163695342,Fundo de Ações,2.0,100013092.21,6.0,0.9681935980215244,3.19235957476224,0.0
68.670.512/0001-07,CSN INVEST FIA,7.84,0.2650865722840837,2.0352001098684416,0.6346632575771225,Fundo de Ações,0.85,362879525.05,9.0,3.406269462890527,2.620663767390584,0.0
21.917.184/0001-29,FORPUS AÇÕES FIC FIA,7.84,0.3248496218318618,0.1788192016606706,1.241575077832524,Fundo de Ações,2.0,962938223.08,6.0,2.098232394758986,2.884231227097349,0.0
12.469.170/0001-07,CSHG ALLOCATION SPX NIMITZ FIC FIM,7.83,0.1120206933576316,0.0966154012229147,2.3895265288920977,Fundo Multimercado,0.0,71976499.03,10.0,0.17938892577725,0.6341762632082371,2.2141170949382345
07.192.395/0001-10,BRADESCO CORPORATE FIC FI RF CP LP,7.81,0.0887160043504345,0.0357001042553888,33.58003757815804,Fundo de Renda Fixa,0.5,289519942.4,15.0,0.12943032707323,0.362862854573527,1.271655488133692
02.910.278/0001-21,SANTANDER RF REF DI VIP FIC FI,7.81,0.0975985329141556,0.0291122428094341,35.79066396773537,Fundo de Renda Fixa,0.5,2212231046.91,22.0,0.1244355075487926,0.3524229271746468,1.232676641577215
24.325.422/0001-03,LIS VALUE FIA,7.8,0.2828419804144522,0.3144930117018547,1.6927702368668718,Fundo de Ações,2.23,237314568.02,5.0,1.6691670254694322,2.54551864495963,0.0
11.403.850/0001-57,CLARITAS VALOR FEEDER FIA,7.8,0.1393629912608308,0.1947094248337944,0.7320662185366364,Fundo de Ações,0.7,396167550.78,11.0,0.9201265940437802,1.667490253650865,2.3255618983985253
09.577.092/0001-41,OCTANTE CP FIC FIM IE,7.8,0.1291661583729598,0.1114705261876138,2.126554846649787,Fundo Multimercado,1.0,39493551.38,12.0,0.3638629048658075,0.848735962705444,2.558959864215946
08.960.971/0001-95,BANRISUL PREMIUM FI RF DE LP,7.79,0.09272054375647,0.0227095255300053,31.348124577760345,Fundo de Renda Fixa,0.2,500919048.4,14.0,0.1330374291847571,0.3646359006259478,1.295755118058735
00.807.777/0001-62,DAYCOVAL RF FI CP,7.78,0.0999455222061141,0.0257810731864727,38.44769792129009,Fundo de Renda Fixa,0.25,221930940.0,9.0,0.1311831022928755,0.3599795599696216,1.2514511024052113
12.483.948/0001-24,MANAGER SPX NIMITZ FIC FIM,7.78,0.1128696333803943,0.0942762219503277,2.3512915774746355,Fundo Multimercado,0.0,99936677.86,10.0,0.1758241413063259,0.6303443433870297,2.194697372382991
00.822.954/0001-80,ITAÚ B CAMBIAL FIC FI,7.75,0.0700094895739189,0.0095605854249569,0.4334823784032627,Fundo Cambial,0.4,380473291.02,9.0,0.4437326193055539,0.7239660066911631,2.7247672387401174
10.500.884/0001-05,REAL INVESTOR FIC FIA BDR NÍVEL I,7.75,0.1913294076027765,0.1339473306383929,0.9105545323648332,Fundo de Ações,1.85,1973920208.58,9.0,0.9951563621960092,2.487893847470977,0.0
11.714.770/0001-12,SANTANDER ALOCAÇÃO LONG & SHORT MULT FIC FI,7.75,0.0904623391763378,0.0504553189943448,3.709506349500112,Fundo Multimercado,0.9,1032124498.85,11.0,0.2131412696545749,0.5190265454087946,1.4828431004853977
02.998.773/0001-34,BB CONVIR FIC FI RF CURTO PRAZO,7.73,0.0997042444077433,0.0265346707580009,26.55378695443961,Fundo de Renda Fixa,0.1,219623539.81,22.0,0.1353304359932394,0.3729974862992957,1.3013354863537243
00.539.553/0001-17,GUIDE CASH FIC FIM CP,7.73,0.0956256242386408,0.0528449620672151,24.9363656095765,Fundo Multimercado,0.4,184741903.69,9.0,0.1561893645030376,0.4048846199269325,1.3242967367034462
24.874.367/0001-00,INTER + IBOVESPA ATIVO FIA,7.73,0.4133574737413747,0.5305185700630626,1.479185879554637,Fundo de Ações,5.0,361295246.44,5.0,4.125136193579308,0.0,0.0
12.823.610/0001-74,ÓRAMA DI FI RF SIMPLES LP,7.73,0.0784002466274563,0.0222313333293799,34.30383660893785,Fundo de Renda Fixa,0.0,241771646.93,10.0,0.1315928545024023,0.3544629853396239,1.1952611217023406
09.636.619/0001-61,BNP PARIBAS SOBERANO FIC FI RF SIMPLES,7.72,0.0849035155568804,0.0196950750973683,38.20532171569588,Fundo de Renda Fixa,0.22,791203354.41,13.0,0.1240941502277801,0.3468458112675461,1.215612215010366
05.164.358/0001-73,FI CAIXA ALIANÇA TÍTULOS PÚBLICOS RF,7.71,0.0950102368899866,0.0208179539182953,31.447948919473067,Fundo de Renda Fixa,0.2,837955358.43,15.0,0.1324114838274779,0.3602442346590495,1.2583804776548448
10.783.480/0001-68,DAYCOVAL CLASSIC FI RF CP,7.7,0.0886036884661653,0.0440307641887676,24.246398596392464,Fundo de Renda Fixa,0.0,808150431.25,12.0,0.1390275849044098,0.3914453104051718,1.38821951789001
02.567.996/0001-47,BRADESCO FIC FI RF REF DI FEDERAL PLUS,7.7,0.0969944136570175,0.018261043329192,37.97371626740243,Fundo de Renda Fixa,0.3,349532161.94,23.0,0.1211127480048135,0.3436918156269062,1.2021602785134018
11.616.354/0001-81,BRASIL PLURAL YIELD FI RF REF DI,7.7,0.0822724930205811,0.0208846483148903,36.877331284221135,Fundo de Renda Fixa,0.15,312460917.86,11.0,0.1230646397652091,0.3542102355618288,1.243331784635775
17.420.054/0001-09,VERDE AM PATRIMÔNIO SELEÇÃO MULTIMERCADO FIC FI,7.69,0.1033391700379532,0.0798780789557485,1.9825231236514835,Fundo Multimercado,0.0,1132247215.2,8.0,0.3670390546050235,0.6674476647021099,0.0
22.232.929/0001-89,3R GENUS HEDGE FIM,7.69,0.0858208466572462,0.0329080320615746,4.519196034256074,Fundo Multimercado,1.5,113429079.91,6.0,0.4375640544568329,0.6671309360553561,0.0
05.523.348/0001-87,ITAÚ SELEÇÃO MULTIFUNDOS MULTIMERCADO FIC FI,7.68,0.0923656292072977,0.0266220123237077,3.5040559741695705,Fundo Multimercado,1.0,7835194389.93,14.0,0.2029017234931751,0.552471992513651,1.6702923971591974
07.593.972/0001-86,BRASILPREV TOP TPF FI RF,7.67,0.0988453187963811,0.0236638426767572,26.05975532789112,Fundo de Renda Fixa,0.0,86837423211.6,15.0,0.1384663920865274,0.3755648801805695,1.3255012221340992
10.813.716/0001-61,BRADESCO H FI RF CP LP PERFORMANCE INSTITUCIONAL,7.67,0.0865428300047619,0.0420625963738654,25.89078824741305,Fundo de Renda Fixa,0.2,1598290585.56,12.0,0.139907973854908,0.3851087739799212,1.3650683909395012
09.093.537/0001-18,ITAÚ INSTITUCIONAL SAÚDE RF FI,7.67,0.0822595909181139,0.0195561250411657,40.80565996964309,Fundo de Renda Fixa,0.35,316082927.48,13.0,0.1227806090448093,0.346295864009766,1.2007123696728592
13.000.859/0001-42,CSHG ALL IBIÚNA HEDGE STHG FIC FIM,7.67,0.1130644328943642,0.0485317261168285,1.842706285160153,Fundo Multimercado,0.0,441419901.65,10.0,0.3728927266388484,0.8219447644263489,2.2981896355844587
03.298.200/0001-60,BB RF LP CORPORATE FIC FI CP,7.66,0.0994904346011596,0.0328213172172353,25.977775987599003,Fundo de Renda Fixa,0.2,4741475419.13,21.0,0.131353979350659,0.3702344210712205,1.2848260514862049
09.215.250/0001-13,BTG PACTUAL TESOURO SELIC FI RF REF DI,7.65,0.0855191821072354,0.0162126809651095,37.86320369688011,Fundo de Renda Fixa,0.2,7081278196.17,13.0,0.1229005543198971,0.3495429059060999,1.2242568317161524
18.644.558/0001-75,CSHG ALLOCATION SPX NIMITZ CSHG FIC FIM,7.64,0.1072046000825869,0.0956439853579955,2.263336707489396,Fundo Multimercado,0.0,65084635.06,8.0,0.1780555017664731,0.6325987891459959,0.0
04.895.190/0001-03,SANTANDER FMP-FGTS VALE,7.64,0.2140780625920622,1.125008421555696,0.5369145226262391,Fundo de FGTS,1.0,323800538.16,19.0,1.5887040610294276,6.653251589110247,2.217828849166452
11.392.165/0001-72,AZ QUEST SMALL MID CAPS FIC FIA,7.63,0.1896206119468454,0.2001111797938437,0.9809448120803208,Fundo de Ações,2.0,1796469036.47,11.0,0.9897259402477294,2.00726314564849,4.190545811968387
17.420.140/0001-11,JGP MAX SELEÇÃO MULTIMERCADO FIC FI,7.63,0.0840474819338076,0.0115183244029013,6.141623110328525,Fundo Multimercado,0.0,956833803.96,8.0,0.1575007745159644,0.4668926146108727,0.0
03.184.233/0001-80,ITAÚ PREMIUM RF REF DI FIC FI,7.61,0.0973145784570568,0.0240858999511546,36.43097215650455,Fundo de Renda Fixa,0.5,5343296701.75,22.0,0.1220521649956158,0.3438844682173934,1.2130228690548286
03.504.010/0001-52,BB RF REF DI LP MEGA FIC FI,7.61,0.095310632257099,0.0198318914817512,37.94272133000574,Fundo de Renda Fixa,0.3,1354637200.34,21.0,0.1213217113968447,0.3387439022848191,1.1650576305435465
00.829.292/0001-70,ITAÚ CORP RF REF DI FIC FI,7.6,0.0970930100380858,0.023945780616299,36.316218377312886,Fundo de Renda Fixa,0.5,749930254.54,25.0,0.1210140667105059,0.3417911985616007,1.2067086810331975
08.160.753/0001-76,SAFRA PERFORMANCE II FI RF REF DI CP,7.59,0.0935746493580228,0.0350295252370618,26.67678126592372,Fundo de Renda Fixa,0.2,1647095519.4,14.0,0.130489538871952,0.3671744196722197,1.3103502866677257
13.077.418/0001-49,BB PREVIDENCIÁRIO RF REF DI LP PERFIL FIC FI,7.58,0.0806659786488237,0.0248195090675658,34.485223232856505,Fundo de Renda Fixa,0.3,4304738847.52,10.0,0.1301071299338567,0.3650110223621665,1.2761646227842531
05.584.551/0001-63,ITAÚ FUND OF FUNDS MULTIGESTOR X MULTIMERCADO FIC FI,7.58,0.1219795332796231,0.1040253691301922,3.347216416443811,Fundo Multimercado,0.0,4080857016.48,1.0,0.3693692378242186,0.8106305516198862,2.174216671246557
14.113.340/0001-33,NAVI INSTITUCIONAL FIC FIA,7.57,0.1572043651756782,0.1941654128331922,0.7740917197174424,Fundo de Ações,1.5,1227862089.55,9.0,0.8339608944198114,2.0099444115159297,0.0
29.177.013/0001-12,TRIGONO FLAGSHIP SMALL CAPS FIC FIA,7.56,0.3780053345715353,0.9428865486941936,1.6744355971891025,Fundo de Ações,2.0,273706929.19,3.0,2.456314135012384,0.0,0.0
17.092.258/0001-68,PORTO SEGURO ALOCAÇÃO FIC FIM,7.56,0.0884572995573643,0.0330876758221574,3.0555656074417348,Fundo Multimercado,0.5,106033122.3,8.0,0.2362968259209164,0.5416992125907849,0.0
08.246.263/0001-97,BRADESCO FI RF MAXI PODER PÚBLICO,7.56,0.0870414963985227,0.0186794423849254,34.01613770440192,Fundo de Renda Fixa,0.2,631921391.13,14.0,0.1238489847639654,0.3497261269780305,1.2316335180215674
04.884.545/0001-69,BRADESCO BA FMP FGTS VALE,7.55,0.2125706679086223,1.1163170410824037,0.5350977243847386,Fundo de FGTS,1.0,29948713.01,19.0,1.5833225822833232,6.725779320873247,2.139842151364858
13.401.175/0001-52,BRADESCO GOV PP RF REF DI FI,7.54,0.079123320250791,0.0204164985797001,34.915328532531504,Fundo de Renda Fixa,0.15,3388231275.98,9.0,0.1281613825953316,0.3576722233789162,0.0
11.245.687/0001-41,FI VINCI RF CP,7.54,0.0823738449991805,0.0154371921399536,35.968735510607026,Fundo de Renda Fixa,0.07,258715412.13,11.0,0.1234061212587154,0.3524284607740089,1.243054080990566
07.967.080/0001-06,RIO ARBITRAGEM FIM,7.53,0.0987414386363901,0.0358657381944012,5.274519005179774,Fundo Multimercado,1.8,36087112.95,15.0,0.2147135910588298,0.4692637648187154,1.4260591605425796
22.428.807/0001-62,ITAÚ MULTIMERCADO YIELD PLUS FIC FI,7.53,0.0811344796491888,0.0263252717550965,6.341020378253145,Fundo Multimercado,0.0,1723163420.04,5.0,0.2052583699428316,0.442651957092204,0.0
08.702.804/0001-44,BRADESCO FI RF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS,7.52,0.0846316040979147,0.0192661472026556,40.56928988052668,Fundo de Renda Fixa,0.35,435966522.3,13.0,0.1212533157347675,0.3422786683978203,1.1971631485349523
00.322.699/0001-06,BRADESCO H FI RF REF DI CP LP EXECUTIVO,7.52,0.1006394477506627,0.0304992012844422,36.79643506753676,Fundo de Renda Fixa,0.3,2842013169.39,8.0,0.1296295955775517,0.3641764161730019,1.2891014922089084
00.857.361/0001-59,BANPARA TRADICIONAL FIC FIM,7.5,0.0984841272091671,0.05094634993773,4.6208633066093965,Fundo Multimercado,0.0,11289388.33,9.0,0.1687611098250978,0.3996897857189465,1.3147743754314458
03.618.256/0001-55,ITAÚ K2 MULTIMERCADO FIC FI,7.48,0.1014388117488743,0.0375953203726335,7.754661942397936,Fundo Multimercado,1.2,1197792946.01,21.0,0.1426696670805061,0.4082878214086187,1.278120570908856
12.088.861/0001-52,BRADESCO FI RF CP LP PERFORMANCE SRI 20,7.48,0.0829147998731422,0.031480485550964,29.697481685079467,Fundo de Renda Fixa,0.25,111767309.67,10.0,0.1286876424165517,0.369884791128072,0.0
06.288.668/0001-62,ITAÚ PRIVATE MULTI AÇÕES FIC FI,7.47,0.1513187508389759,0.2540674218345091,0.7037602108934837,FIC FI,1.5,3144019971.98,0.0,0.9469477022223044,1.3897018004545183,2.2854042180384195
08.968.733/0001-26,FIA TRIGONO VERBIER,7.46,0.3140715260164091,1.0750428342507825,1.7427124333923838,Fundo de Ações,2.0,261539073.53,3.0,1.948240116025292,0.0,0.0
13.667.312/0001-03,MANAGER IBIUNA HEDGE FIC FIM,7.46,0.0946822480220116,0.0341297773169586,2.613209905214595,Fundo Multimercado,0.0,64040765.05,10.0,0.2366609944936735,0.5292901441055569,0.0
14.866.273/0001-28,BRASIL CAPITAL 30 FIC FIA,7.46,0.1645317432549007,0.2334260545095012,0.802026692674717,Fundo de Ações,1.38,955341662.65,8.0,0.9356736896694096,1.5851436592664043,0.0
18.623.722/0001-68,CA INDOSUEZ DEBÊNTURES INCENTIVADAS CP FIC FIM,7.46,0.1090549921518,0.0856714371288689,1.9568540058320425,Fundo Multimercado,0.8,1046122288.94,8.0,0.378556665926844,0.735701224898442,0.0
05.090.920/0001-61,WESTERN ASSET MULTITRADING TOP FIC FIM,7.45,0.0997659637595033,0.0177738210712703,6.709027273032591,Fundo Multimercado,1.1,36575508.83,17.0,0.1807821994733849,0.40715506135681,1.3385220170706504
09.324.673/0001-71,BB RF LP DEDICADO ANS 5 MIL FI,7.45,0.0832809874728098,0.0186846752089613,38.99022673434116,Fundo de Renda Fixa,0.35,755069596.97,13.0,0.1217849450815202,0.3434822776766126,1.198363387524883
03.399.411/0001-90,BRADESCO FI RF REF DI PREMIUM,7.45,0.1010976499330183,0.0253784285158438,38.567287218483216,Fundo de Renda Fixa,0.2,3434106444.18,5.0,0.1292940491844527,0.3694952368348081,1.2953363111128482
13.401.224/0001-57,BRADESCO FIC FIA BDR NÍVEL I,7.44,0.2193379176435835,0.3055572735649692,1.2973338962153538,Fundo de Ações,2.5,320204328.17,9.0,0.9724716582152207,1.8900416329957463,0.0
09.274.058/0001-06,DAYCOVAL MULTIESTRATÉGIA FIM,7.43,0.0887026936260538,0.0137161941823069,7.870166781695098,Fundo Multimercado,1.0,164953047.63,13.0,0.1689271229005156,0.4059405321537574,1.2728166994022172
19.038.997/0001-05,FINACAP FIM E MULTIESTRATÉGIA CP,7.43,0.0884255967653562,0.0694237287344969,2.7127419143094937,Fundo Multimercado,0.85,61328701.8,7.0,0.2597644240841048,0.5476644230564911,0.0
17.051.213/0001-45,IBIUNA HEDGE PVT MULTIMERCADO FIC FI,7.43,0.0857746153113568,0.0350468976665343,2.4701144087730067,Fundo Multimercado,0.0,149952445.63,8.0,0.2414961950605683,0.5452324969183646,0.0
22.662.135/0001-55,HIX CAPITAL INSTITUCIONAL FIC FIA,7.41,0.2237892003802956,0.2093626925716583,1.115632016144761,Fundo de Ações,1.94,516625853.82,5.0,1.154222392613152,1.71721764454806,0.0
09.143.435/0001-60,GTI DIMONA BRASIL FIA,7.4,0.2247707532566125,0.5155012822738241,0.671510927288614,Fundo de Ações,2.0,408995912.43,13.0,1.330700032254775,3.351476434464886,3.670428729426882
01.608.399/0001-50,CSHG TOP AÇÕES FIC FIA,7.4,0.1641343135202116,0.2193168070885716,0.7603386619513318,Fundo de Ações,1.5,292019022.65,24.0,0.6881220963173771,1.3687180092534152,2.140002161501883
01.375.954/0001-41,PLANNER FIM,7.4,0.1046205377762952,0.0140792056866481,14.99292058035689,Fundo Multimercado,0.0,28624855.68,8.0,0.1267466078931214,0.3685932476730007,1.269781339096415
29.177.024/0001-00,TRIGONO DELPHOS INCOME FIC FIA,7.39,0.288040709216785,1.1373580891735011,1.3727484929589353,Fundo de Ações,2.0,236891086.95,3.0,2.007689221959219,0.0,0.0
22.100.009/0001-07,AZ QUEST ALTRO FIC FIM CP,7.39,0.0735950502303447,0.080766252291587,9.535984943822054,Fundo Multimercado,0.8,571956703.11,5.0,0.1694229389811974,0.4454233948180555,0.0
00.777.815/0001-81,BRADESCO H FIC FI RF REF DI LP FUNCIONÁRIO,7.39,0.0962542380939037,0.0186858957065327,38.12977957650367,Fundo de Renda Fixa,0.5,200227728.4,25.0,0.116059947074405,0.3340598520148601,1.191024089511461
10.646.885/0001-54,FIC FI CAIXA RUBI RF REF DI LP,7.39,0.079709396633803,0.0237329649840629,33.722594471759706,Fundo de Renda Fixa,0.3,8290623931.09,12.0,0.1254158492831694,0.3523379558536696,1.2390938449044326
